uidp,date,study_cycle,adetourtime,a_early,a_late,route_FE,is_long_route,has_long_route_pre,high_dttime,acharge_weekmean,max_cycle
L0202100848,2017-00-14,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-16,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-16,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-21,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-22,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-23,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-24,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-24,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-27,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-28,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-01,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-01,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-02,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-03,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-03,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-06,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-06,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-07,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-09,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-09,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-10,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-10,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-14,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-15,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,2,0.13305564659362068,1,1,96,4
L0202100848,2017-00-17,0,8.1999998,1,0,1,0.13305564659362068,1,1,96,4
L0202100848,2017-00-20,1,8.1999998,1,0,2,0.3217303084013259,1,1,96,4
L0202100848,2017-00-20,1,8.1999998,1,0,1,0.3217303084013259,1,1,96,4
L0202100848,2017-00-21,1,8.1999998,1,0,2,0.3217303084013259,1,1,96,4
L0202100848,2017-00-22,1,8.1999998,1,0,2,0.3217303084013259,1,1,96,4
L0202100848,2017-00-24,1,8.1999998,1,0,2,0.3217303084013259,1,1,96,4
L0202100848,2017-00-27,2,8.1999998,1,0,2,0.2144345650941314,1,1,96,4
L0202100848,2017-00-27,2,8.1999998,1,0,1,0.2144345650941314,1,1,96,4
L0202100848,2017-00-28,2,8.1999998,1,0,2,0.2144345650941314,1,1,96,4
L0202100848,2017-00-30,2,8.1999998,1,0,2,0.2144345650941314,1,1,96,4
L0202100848,2017-00-30,2,8.1999998,1,0,1,0.2144345650941314,1,1,96,4
L0202100848,2017-00-31,2,8.1999998,1,0,2,0.2144345650941314,1,1,96,4
L0202100848,2017-00-03,2,8.1999998,1,0,2,0.2144345650941314,1,1,96,4
L0202100848,2017-00-03,2,8.1999998,1,0,1,0.2144345650941314,1,1,96,4
L0202100848,2017-00-04,3,8.1999998,1,0,2,0.16815589965813826,1,1,96,4
L0202100848,2017-00-05,3,8.1999998,1,0,2,0.16815589965813826,1,1,96,4
L0202100848,2017-00-07,3,8.1999998,1,0,2,0.16815589965813826,1,1,96,4
L0202100848,2017-00-07,3,8.1999998,1,0,1,0.16815589965813826,1,1,96,4
L0202100848,2017-00-10,3,8.1999998,1,0,2,0.16815589965813826,1,1,96,4
L0202100848,2017-00-11,4,8.1999998,1,0,2,0.14819504372367065,1,1,96,4
L0202100848,2017-00-12,4,8.1999998,1,0,2,0.14819504372367065,1,1,96,4
L0202100848,2017-00-12,4,8.1999998,1,0,1,0.14819504372367065,1,1,96,4
L0202100848,2017-00-13,4,8.1999998,1,0,2,0.14819504372367065,1,1,96,4
L0202100848,2017-00-13,4,8.1999998,1,0,1,0.14819504372367065,1,1,96,4
L0202100848,2017-00-14,4,8.1999998,1,0,2,0.14819504372367065,1,1,96,4
L0202100848,2017-00-14,4,8.1999998,1,0,1,0.14819504372367065,1,1,96,4
L0202100848,2017-00-17,4,8.1999998,1,0,2,0.14819504372367065,1,1,96,4
L0204115017,2017-00-01,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-02,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-03,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-03,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-06,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-06,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-09,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-20,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-31,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-05,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-07,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-10,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-17,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-17,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-21,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-27,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-28,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,3,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-12,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-15,0,8.0,1,0,4,4.286000679587509e-6,1,1,192,4
L0204115017,2017-00-15,1,8.0,1,0,4,0.28448560942454504,1,1,192,4
L0204115017,2017-00-15,1,8.0,1,0,3,0.28448560942454504,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,3,0.28448560942454504,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,4,0.28448560942454504,1,1,192,4
L0204115017,2017-00-16,1,8.0,1,0,3,0.28448560942454504,1,1,192,4
L0204115017,2017-00-29,2,8.0,1,0,4,0.03495262680690325,1,1,192,4
L0204115017,2017-00-29,2,8.0,1,0,3,0.03495262680690325,1,1,192,4
L0204115017,2017-00-30,3,8.0,1,0,3,0.0042976663548202065,1,1,192,4
L0204115017,2017-00-07,4,8.0,1,0,4,0.0005317249130881718,1,1,192,4
L0204115017,2017-00-13,4,8.0,1,0,4,0.0005317249130881718,1,1,192,4
L0204115017,2017-00-13,4,8.0,1,0,3,0.0005317249130881718,1,1,192,4
L0208084657,2017-00-17,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-17,0,5.0999999,1,0,9,0.1255315192964308,0,0,96,4
L0208084657,2017-00-21,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-27,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-27,0,5.0999999,1,0,9,0.1255315192964308,0,0,96,4
L0208084657,2017-00-03,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-20,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-05,0,5.0999999,1,0,10,0.1255315192964308,0,0,96,4
L0208084657,2017-00-11,0,5.0999999,1,0,9,0.1255315192964308,0,0,96,4
L0208084657,2017-00-12,0,5.0999999,1,0,9,0.1255315192964308,0,0,96,4
L0208084657,2017-00-19,0,5.0999999,1,0,9,0.1255315192964308,0,0,96,4
L0208084657,2017-00-02,1,5.0999999,1,0,9,0.3361801344451255,0,0,96,4
L0208084657,2017-00-10,2,5.0999999,1,0,10,0.23531476741724133,0,0,96,4
L0208084657,2017-00-10,2,5.0999999,1,0,9,0.23531476741724133,0,0,96,4
L0208084657,2017-00-11,2,5.0999999,1,0,10,0.23531476741724133,0,0,96,4
L0208084657,2017-00-12,2,5.0999999,1,0,10,0.23531476741724133,0,0,96,4
L0208084657,2017-00-12,2,5.0999999,1,0,9,0.23531476741724133,0,0,96,4
